sentence_id	token_id	token	surprisal
6	28	.	2.422676
7	1	<|endoftext|>	0.000000
7	2	Ġi	15.053864
7	3	Ġdecided	11.850720
7	4	Ġstart	14.522946
7	5	Ġplaying	4.582091
7	6	Ġcards	9.370835
7	7	Ġthings	14.501493
7	8	Ġwent	7.057080
7	9	Ġbad	6.189647
7	10	Ġworse	11.911994
7	11	.	3.678417
7	12	Ġgambling	14.220406
7	13	Ġsomething	12.306982
7	14	Ġi	5.651407
7	15	Ġhad	4.645643
7	16	Ġdo	11.044441
7	17	Ġi	7.173535
7	18	Ġspent	8.168649
7	19	Ġdoing	15.173202
7	20	Ġit	3.496902
7	21	.	3.078685
7	22	Ġmy	6.974206
7	23	Ġfriends	4.030181
7	24	Ġsick	13.317244
7	25	Ġwatching	12.780329
7	26	Ġme	2.921793
7	27	Ġgamble	6.354780
7	28	Ġmy	6.328301
7	29	Ġsavings	11.294669
7	30	.	1.965348
7	31	Ġhardest	16.080035
7	32	Ġpart	3.059213
7	33	Ġhorror	18.876088
7	34	Ġleaving	14.086108
7	35	Ġcasino	11.855664
7	36	Ġlosing	11.541833
7	37	Ġmoney	1.715423
7	38	Ġi	5.406351
7	39	Ġhave	6.105410
7	40	.	9.658445
8	1	<|endoftext|>	0.000000
8	2	Ġgood	17.392955
8	3	Ġdata	11.437859
8	4	Ġsocial	15.119852
8	5	Ġeconomic	12.896299
8	6	Ġeffects	8.403627
8	7	Ġlegalized	18.243925
8	8	Ġgambling	8.055406
8	9	Ġhard	12.083529
8	10	Ġcome	13.758077
8	11	.	9.744665
8	12	Ġstudies	12.811134
8	13	Ġindicate	7.676056
8	14	Ġhaving	11.432824
8	15	Ġcasino	9.955166
8	16	Ġmakes	12.801343
8	17	Ġgambling	6.133492
8	18	Ġproblems	12.358622
8	19	Ġlikely	13.188474
8	20	.	1.361296
8	21	Ġgambling	6.459784
8	22	Ġassociated	11.082188
8	23	Ġpersonal	11.266724
8	24	Ġbankrupt	9.620619
8	25	cies	0.036296
8	26	Ġmarriage	13.849815
8	27	Ġproblems	6.193928
8	28	.	3.247531
9	1	<|endoftext|>	0.000000
9	2	Ġpast	18.609541
9	3	Ġgeneration	12.265554
9	4	Ġthere	12.727774
9	5	Ġbeen	11.633937
9	6	Ġdramatic	10.642022
9	7	Ġexpansion	9.768145
9	8	Ġlegalized	24.278906
9	9	Ġgambling	8.881228
9	10	.	3.662020
9	11	Ġmost	17.350047
9	12	Ġstates	6.161611
9	13	Ġinstituted	11.363876
9	14	Ġlot	13.901403
9	15	ter	0.011659
9	16	ies	0.001848
9	17	Ġmany	11.118806
9	18	Ġhave	9.720605
9	19	Ġcasinos	8.605142
9	20	.	3.273244
9	21	Ġgambling	6.419869
9	22	Ġbecome	11.691788
9	23	Ġbig	8.677019
9	24	Ġcontroversial	17.086064
9	25	Ġbusiness	10.172868
9	26	.	1.931598
10	1	<|endoftext|>	0.000000
10	2	Ġwind	21.828445
10	3	Ġhurricane	16.196671
10	4	Ġshook	14.203050
10	5	Ġhouse	12.374413
10	6	Ġshattering	17.221290
10	7	Ġwindow	4.633030
10	8	Ġkitchen	18.040745
10	9	.	4.606517
10	10	Ġwe	13.060734
10	11	Ġran	7.339915
10	12	Ġgrabbed	19.270075
10	13	Ġfood	6.946296
10	14	Ġslammed	18.850729
10	15	Ġdoor	3.385674
10	16	Ġsurrendered	22.810673
10	17	Ġkitchen	8.688689
10	18	Ġhurricane	17.529969
10	19	.	4.380483
10	20	Ġi	5.896753
10	21	Ġafraid	15.995179
10	22	Ġour	5.444574
10	23	Ġhouse	2.363183
10	24	Ġripped	10.318591
10	25	Ġits	9.550617
10	26	Ġfoundation	6.580863
10	27	.	1.952189
10	28	Ġnight	11.829085
10	29	Ġwind	8.067729
10	30	Ġshaking	11.763218
10	31	Ġhouse	1.155183
10	32	Ġwe	11.228158
10	33	Ġfell	6.627928
10	34	Ġasleep	2.020881
10	35	Ġh	11.622428
10	36	uddled	2.364649
10	37	Ġsofa	17.187229
10	38	.	3.551098
11	1	<|endoftext|>	0.000000
11	2	Ġhurricanes	26.446045
11	3	Ġtear	16.006131
11	4	Ġlimbs	12.583778
11	5	Ġtrees	17.649945
11	6	Ġsuck	16.983770
11	7	Ġhouses	13.495173
11	8	Ġtheir	12.614469
11	9	Ġfoundations	12.587544
11	10	.	7.026411
11	11	Ġthey	10.571494
11	12	Ġdump	9.543127
11	13	Ġheavy	8.989632
11	14	Ġrains	3.028525
11	15	Ġtrigger	14.997245
11	16	Ġfloods	2.952548
11	17	Ġmud	13.806145
11	18	sl	4.463489
11	19	ides	0.041184
11	20	.	3.004329
11	21	Ġhurricanes	7.796912
11	22	Ġbring	6.502470
11	23	Ġstorm	8.746566
11	24	Ġsurge	1.897472
11	25	Ġwall	14.263578
11	26	Ġocean	17.976730
11	27	Ġwater	5.161883
11	28	Ġl	9.695344
11	29	urches	7.790854
11	30	Ġland	10.351498
11	31	.	3.016714
12	1	<|endoftext|>	0.000000
12	2	Ġscientists	20.179156
12	3	Ġuse	6.553220
12	4	Ġseveral	10.182562
12	5	Ġmethods	3.561708
12	6	Ġlook	18.028618
12	7	Ġevidence	15.480047
12	8	Ġancient	15.973231
12	9	Ġhurricanes	15.671161
12	10	.	4.720712
12	11	Ġstrongest	23.162634
12	12	Ġstorms	5.026199
12	13	Ġdeposited	17.598132
12	14	Ġlayers	10.942761
12	15	Ġwind	18.479500
12	16	blown	4.645974
12	17	Ġbeach	13.068359
12	18	Ġsand	3.265901
12	19	Ġbott	17.297877
12	20	oms	0.029359
12	21	Ġcoastal	11.202743
12	22	Ġlakes	7.580434
12	23	.	2.596360
12	24	Ġtrees	12.543812
12	25	Ġd	8.753137
12	26	renched	3.782434
12	27	Ġpassing	16.281662
12	28	Ġhurricanes	9.702618
12	29	Ġpreserve	15.918297
12	30	Ġrecord	11.820618
12	31	Ġstorm	8.955702
12	32	Ġtheir	14.177196
12	33	Ġgrowth	9.654483
12	34	Ġrings	10.166825
12	35	.	3.639311
13	1	<|endoftext|>	0.000000
13	2	Ġameric	22.035100
13	3	an	0.606732
13	4	Ġice	12.320486
13	5	Ġcream	1.023302
13	6	Ġexported	18.281566
13	7	Ġworld	11.393253
13	8	Ġdifferent	15.781816
13	9	Ġcountries	6.288303
13	10	Ġhave	6.339441
13	11	Ġdifferent	1.535156
13	12	Ġpreferences	8.193092
13	13	.	3.491394
13	14	Ġmany	8.872670
13	15	Ġpeople	4.423273
13	16	Ġenjoy	6.668473
13	17	Ġtheir	4.338183
13	18	Ġice	1.844543
13	19	Ġcream	0.034089
13	20	Ġflavored	10.365411
13	21	Ġlocal	12.235780
13	22	Ġdelic	8.803764
13	23	acies	0.130721
13	24	.	1.842009
13	25	Ġtropical	14.144365
13	26	Ġplaces	9.886047
13	27	Ġvanilla	16.267280
13	28	Ġice	1.603973
13	29	Ġcream	0.066060
13	30	Ġtopped	9.841051
13	31	Ġbananas	13.946058
13	32	Ġfresh	8.828723
13	33	Ġmang	10.655568
13	34	os	0.604859
13	35	.	4.139478
14	1	<|endoftext|>	0.000000
14	2	Ġi	15.053864
14	3	Ġremember	10.522310
14	4	Ġmaking	8.946288
14	5	Ġice	12.396252
14	6	Ġcream	0.666543
14	7	Ġhome	14.389599
14	8	Ġchild	16.526339
14	9	.	4.322130
14	10	Ġwe	5.860248
14	11	Ġpoured	11.672048
14	12	Ġcream	8.721647
14	13	Ġmixture	11.044623
14	14	Ġfrozen	15.729082
14	15	Ġtub	13.747710
14	16	Ġstart	15.609441
14	17	Ġturning	12.512204
14	18	Ġcrank	13.561121
14	19	Ġexpose	20.070607
14	20	Ġit	6.138073
14	21	Ġcold	7.383232
14	22	.	2.347724
14	23	Ġit	4.065331
14	24	Ġfroze	5.313043
14	25	Ġi	10.068282
14	26	Ġturn	11.180483
14	27	Ġhand	11.040497
14	28	Ġcrank	4.314694
14	29	.	3.460369
14	30	Ġi	2.790631
14	31	Ġput	4.601133
14	32	Ġcontainer	11.407446
14	33	Ġhalf	10.995811
14	34	Ġfrozen	7.147710
14	35	Ġice	8.392075
14	36	Ġcream	0.261724
14	37	Ġfreezer	8.553772
14	38	Ġhard	11.337745
14	39	en	8.184283
14	40	.	4.139175
15	1	<|endoftext|>	0.000000
15	2	Ġice	20.702556
15	3	Ġcream	3.486259
15	4	Ġmixture	14.323534
15	5	Ġmilk	14.107061
15	6	Ġcream	7.690567
15	7	Ġsugar	9.340420
15	8	Ġflavor	11.917129
15	9	ings	6.549472
15	10	Ġwhipped	9.151426
15	11	Ġair	18.674941
15	12	.	8.749987
15	13	Ġbutter	9.153909
15	14	fat	9.326361
15	15	Ġmilk	4.992879
15	16	Ġcream	3.445985
15	17	Ġwhat	14.113978
15	18	Ġmakes	7.515537
15	19	Ġit	2.898203
15	20	Ġsmooth	8.211872
15	21	Ġsil	13.656647
15	22	ky	0.374869
15	23	.	5.739636
15	24	Ġpriced	20.130604
15	25	Ġpremium	11.387263
15	26	Ġice	4.769109
15	27	Ġcream	0.064710
15	28	Ġloaded	14.580049
15	29	Ġbutter	8.414741
15	30	fat	3.274618
15	31	Ġnatural	13.444960
15	32	Ġflavor	4.425292
15	33	ings	0.392315
15	34	.	3.909945
16	1	<|endoftext|>	0.000000
16	2	Ġi	15.053864
16	3	Ġuse	9.687206
16	4	Ġriding	17.202910
16	5	Ġlawn	11.188455
16	6	Ġm	1.755981
16	7	ower	0.428669
16	8	Ġuncomfortable	21.733271
16	9	Ġchair	9.812099
16	10	Ġmakes	11.758008
16	11	Ġmy	2.972115
16	12	Ġhurt	17.447113
16	13	.	6.858758
16	14	Ġi	2.599309
16	15	Ġuse	3.184656
16	16	Ġlevers	17.501443
16	17	Ġfront	12.871841
16	18	Ġme	12.047769
16	19	Ġcontrol	12.898124
16	20	Ġmachine	9.942000
16	21	.	3.480799
16	22	Ġsharp	13.788144
16	23	Ġblades	8.695575
16	24	Ġlawn	16.492135
16	25	Ġm	0.729744
16	26	ower	0.035493
16	27	Ġsever	17.640150
16	28	Ġblade	6.884697
16	29	Ġgrass	11.022901
16	30	.	6.346771
16	31	Ġm	8.151418
16	32	owing	4.457921
16	33	Ġlawn	3.586574
16	34	Ġlong	10.706148
16	35	Ġtask	16.609130
16	36	Ġit	9.406881
16	37	Ġtaught	13.374612
16	38	Ġme	0.365944
16	39	Ġpatience	8.830087
16	40	.	1.225416
17	1	<|endoftext|>	0.000000
17	2	Ġlawn	23.970370
17	3	Ġm	2.504524
17	4	ower	0.228525
17	5	Ġmachine	10.815272
17	6	Ġrevolving	17.620928
17	7	Ġblades	9.373555
17	8	Ġcut	10.696469
17	9	Ġgrass	7.490638
17	10	Ġeven	11.580682
17	11	Ġheight	14.336582
17	12	.	3.265541
17	13	Ġblades	13.033265
17	14	Ġpowered	13.403468
17	15	Ġmuscle	18.955574
17	16	Ġmachine	7.462853
17	17	Ġhave	9.472033
17	18	Ġmotor	8.371315
17	19	.	7.693158
17	20	Ġcommon	11.937748
17	21	Ġpower	10.360919
17	22	Ġsource	5.627908
17	23	Ġlawn	13.082695
17	24	Ġm	0.151761
17	25	owers	2.169353
17	26	Ġsmall	12.515854
17	27	Ġgas	11.013913
17	28	Ġengine	4.116958
17	29	.	3.510027
18	1	<|endoftext|>	0.000000
18	2	Ġelectric	20.658936
18	3	Ġlawn	12.666456
18	4	m	1.740101
18	5	owers	2.428658
18	6	Ġbetter	14.818924
18	7	Ġenvironment	15.236213
18	8	Ġthey	11.144459
18	9	Ġcreate	6.578396
18	10	Ġemissions	10.632663
18	11	.	5.374721
18	12	Ġthey	10.472826
18	13	Ġneed	6.729561
18	14	Ġless	4.535411
18	15	Ġmaintenance	5.943994
18	16	Ġare	11.342039
18	17	Ġexpensive	9.260762
18	18	Ġrun	15.013135
18	19	.	5.706487
18	20	Ġelectric	6.100091
18	21	Ġlawn	0.481544
18	22	Ġm	5.029368
18	23	owers	0.036561
18	24	Ġuse	7.374339
18	25	Ġmuch	7.137387
18	26	Ġelectricity	10.688239
18	27	Ġordinary	19.195706
18	28	Ġto	9.458032
18	29	aster	15.286123
18	30	.	4.757877
19	1	<|endoftext|>	0.000000
19	2	Ġastronauts	24.502074
19	3	Ġtrain	13.485475
19	4	Ġlong	11.004904
19	5	Ġtime	6.151811
19	6	Ġtheir	11.840715
19	7	Ġspac	10.352930
19	8	ew	0.101048
19	9	alks	0.943055
19	10	.	2.729607
19	11	Ġmuch	20.177979
19	12	Ġtheir	10.426534
19	13	Ġtraining	6.460966
19	14	Ġconducted	13.736512
19	15	.	8.103516
19	16	Ġthey	6.050443
19	17	Ġspend	5.660262
19	18	Ġhours	5.138527
19	19	Ġpool	15.226330
19	20	Ġhour	15.665433
19	21	Ġthey	8.440875
19	22	Ġspend	2.786173
19	23	Ġfloating	9.479542
19	24	Ġspace	9.030210
19	25	.	2.120494
19	26	Ġastronauts	8.244479
19	27	Ġpractice	7.670228
19	28	Ġbe	12.789366
19	29	Ġable	6.182412
19	30	Ġperform	13.518929
19	31	Ġconstruction	14.444585
19	32	Ġrepair	10.663237
19	33	Ġwork	3.762093
19	34	Ġoutside	11.659181
19	35	Ġspace	5.418771
19	36	Ġstation	7.893775
19	37	.	1.276464
20	1	<|endoftext|>	0.000000
20	2	Ġcommanders	23.111678
20	3	Ġshuttle	18.146527
20	4	Ġflights	11.698397
20	5	Ġpilots	18.024018
20	6	Ġmany	14.483039
20	7	Ġhave	11.232655
20	8	Ġbackgrounds	15.793643
20	9	Ġmilitary	13.908292
20	10	Ġtest	11.529502
20	11	Ġpilots	1.333575
20	12	.	3.178859
20	13	Ġother	17.098778
20	14	Ġastronauts	11.858938
20	15	Ġtrained	10.626768
20	16	Ġdoctors	14.256295
20	17	Ġengineers	12.051624
20	18	Ġscientists	7.040345
20	19	Ġwho	7.145356
20	20	Ġrun	6.689776
20	21	Ġexperiments	7.224662
20	22	Ġspace	8.611096
20	23	.	6.341205
20	24	Ġearly	12.242856
20	25	Ġcrews	11.248038
20	26	Ġyoung	13.090953
20	27	Ġmen	4.002398
20	28	Ġastronauts	10.455581
20	29	Ġare	5.622593
20	30	Ġdiverse	11.811133
20	31	.	2.489479
21	1	<|endoftext|>	0.000000
21	2	Ġteam	16.693087
21	3	Ġastronauts	19.661673
21	4	Ġfloated	14.605386
21	5	Ġexterior	19.996156
21	6	Ġspace	6.331823
21	7	Ġshuttle	4.195670
21	8	.	9.596816
21	9	Ġthey	12.179822
21	10	Ġcarried	7.572547
21	11	Ġtools	10.523295
21	12	Ġneeded	8.338967
21	13	Ġrepair	16.189675
21	14	Ġbroken	12.610179
21	15	Ġpart	7.572118
21	16	Ġhuge	15.839919
21	17	Ġtelescope	10.079375
21	18	.	3.264513
21	19	Ġastronaut	8.842306
21	20	Ġloos	16.385029
21	21	ened	0.085209
21	22	Ġbolts	7.606425
21	23	Ġpipe	15.667719
21	24	Ġother	11.987225
21	25	Ġfitted	14.344129
21	26	Ġreplacement	11.303723
21	27	Ġpart	4.160689
21	28	Ġplace	13.114280
21	29	.	5.026670
22	1	<|endoftext|>	0.000000
22	2	Ġcomputers	21.303417
22	3	Ġused	7.514578
22	4	Ġart	17.150525
22	5	Ġlong	11.008557
22	6	Ġtime	9.842209
22	7	Ġexperimental	21.235181
22	8	Ġartists	10.103728
22	9	.	3.845903
22	10	Ġcomputers	14.008517
22	11	Ġaffordable	17.511457
22	12	Ġwidespread	18.383300
22	13	Ġcomputer	7.401587
22	14	Ġgraphics	5.817883
22	15	Ġentered	15.848099
22	16	Ġmainstream	6.301843
22	17	Ġart	4.551576
22	18	Ġworld	7.903804
22	19	.	1.790031
22	20	Ġcomputer	4.298358
22	21	Ġscience	5.137310
22	22	Ġconferences	11.979081
22	23	Ġhave	6.481772
22	24	Ġart	14.229399
22	25	Ġexhibitions	5.805112
22	26	Ġshowcase	15.611632
22	27	Ġlatest	9.904190
22	28	Ġgraphics	7.496704
22	29	Ġtechnology	3.901048
22	30	.	1.234463
22	31	Ġbrand	13.802052
22	32	Ġnew	0.244885
22	33	Ġconferences	10.817549
22	34	Ġsprung	15.016664
22	35	Ġdevoted	17.887273
22	36	Ġbrid	20.660191
22	37	ging	0.414959
22	38	Ġcultures	11.770557
22	39	.	2.249878
23	1	<|endoftext|>	0.000000
23	2	Ġcomputer	19.651079
23	3	Ġgraphics	6.499610
23	4	Ġspecialist	11.542175
23	5	Ġworks	11.389808
23	6	Ġdoctors	22.835647
23	7	Ġvisualize	19.659791
23	8	Ġmedical	5.696094
23	9	Ġconditions	6.105160
23	10	Ġsurgical	16.356947
23	11	Ġprocedures	2.546903
23	12	.	3.585027
23	13	Ġshe	9.377410
23	14	Ġuses	6.068663
23	15	Ġdigital	7.933876
23	16	Ġanimation	6.582240
23	17	Ġhelp	13.324313
23	18	Ġdoctors	9.618956
23	19	Ġunderstand	6.096642
23	20	Ġstructures	12.426235
23	21	Ġpatient	12.893678
23	22	Ġbody	6.150049
23	23	.	5.678131
23	24	Ġseeing	12.384511
23	25	Ġinternal	12.841646
23	26	Ġstructures	5.411531
23	27	Ġanimation	13.391406
23	28	Ġscreen	8.788036
23	29	Ġclearer	16.782180
23	30	Ġsqu	16.614527
23	31	int	2.344827
23	32	ing	2.349794
23	33	Ġx	10.813623
23	34	Ġ-	6.925006
23	35	Ġrays	11.529951
23	36	.	5.958479
24	1	<|endoftext|>	0.000000
24	2	Ġmodern	19.816727
24	3	Ġdigital	11.312744
24	4	Ġanimation	9.376505
24	5	Ġpowerful	15.756294
24	6	Ġtool	7.805558
24	7	Ġeducation	19.516366
24	8	.	4.876605
24	9	Ġfield	16.702944
24	10	Ġcomputer	12.833582
24	11	Ġgraphics	3.847248
24	12	Ġbroad	12.721177
24	13	ens	6.833329
24	14	Ġwe	12.314459
24	15	Ġask	10.823011
24	16	Ġgraphics	12.309900
24	17	Ġhelp	11.960682
24	18	Ġstudents	4.594603
24	19	.	6.331384
24	20	Ġresearch	8.758406
24	21	Ġsuggest	15.693122
24	22	Ġvivid	14.707636
24	23	Ġengaging	14.195855
24	24	Ġdigital	6.826360
24	25	Ġimagery	6.080012
24	26	Ġbe	10.457129
24	27	Ġeffective	7.215121
24	28	Ġclassroom	9.124932
24	29	.	6.637561
25	1	<|endoftext|>	0.000000
25	2	Ġreason	20.605376
25	3	Ġhe	9.501796
25	4	Ġcame	7.480059
25	5	Ġlaw	18.777517
25	6	Ġschool	2.696824
25	7	Ġfirst	9.716156
25	8	Ġplace	9.848670
25	9	Ġcl	17.233603
25	10	iche	3.419286
25	11	.	3.325228
25	12	Ġhe	7.346584
25	13	Ġwanted	6.749434
25	14	Ġchange	13.198832
25	15	Ġthings	12.240961
25	16	Ġbetter	9.028823
25	17	.	1.940004
25	18	Ġhe	2.171635
25	19	Ġrecalled	14.058978
25	20	Ġevening	16.591502
25	21	Ġlaw	12.441997
25	22	Ġschool	0.766623
25	23	Ġhe	7.804168
25	24	Ġprogram	19.210198
25	25	Ġdirector	6.849088
25	26	Ġpulled	10.416754
25	27	Ġn	13.855265
25	28	ighter	11.321218
25	29	.	4.191306
25	30	Ġthey	6.749110
25	31	Ġfinished	10.540257
25	32	Ġdrafting	11.663801
25	33	Ġpetition	13.103895
25	34	Ġseveral	13.108219
25	35	Ġev	16.282298
25	36	icted	3.541046
25	37	Ġfamilies	6.918495
25	38	Ġsunrise	24.881322
25	39	.	3.079878
26	1	<|endoftext|>	0.000000
26	2	Ġpast	18.609541
26	3	Ġdecades	12.964381
26	4	Ġcost	13.299370
26	5	Ġlegal	16.127471
26	6	Ġeducation	11.720964
26	7	Ġgone	15.831398
26	8	.	4.159601
26	9	Ġprivate	18.671596
26	10	Ġlaw	6.383215
26	11	Ġschool	3.027659
26	12	Ġtuition	5.030570
26	13	Ġincreased	5.944816
26	14	Ġfactor	20.833315
26	15	Ġ1970	13.984405
26	16	s	3.435456
26	17	.	5.370648
26	18	Ġmarket	12.763873
26	19	Ġadmission	15.873459
26	20	Ġlaw	8.450255
26	21	Ġschool	3.024960
26	22	Ġnew	11.063901
26	23	Ġlawyers	11.604352
26	24	Ġcrash	15.582128
26	25	.	2.951018
27	1	<|endoftext|>	0.000000
27	2	Ġlaw	18.689462
27	3	Ġschool	6.433154
27	4	Ġfaculty	8.660629
27	5	Ġhave	4.502075
27	6	Ġminimal	16.716802
27	7	Ġexperience	3.790918
27	8	Ġpracticing	11.726494
27	9	Ġlaw	1.950297
27	10	.	2.668017
27	11	Ġprofessors	19.941921
27	12	Ġfocus	11.934755
27	13	Ġwriting	16.581751
27	14	Ġlaw	6.263251
27	15	Ġreview	7.078615
27	16	Ġarticles	0.796736
27	17	Ġprestigious	21.790577
27	18	Ġjournals	2.808935
27	19	.	2.864733
27	20	Ġlaw	4.179362
27	21	Ġschools	3.090089
27	22	Ġemphasize	9.245536
27	23	Ġtheoretical	10.071374
27	24	Ġclasses	12.462737
27	25	Ġtopics	15.742549
27	26	Ġproperty	18.685513
27	27	Ġlaw	1.675847
27	28	Ġfeudal	21.926297
27	29	Ġeng	15.213178
27	30	land	1.578770
