sentence_id	token_id	token	surprisal
34	1	<|endoftext|>	0.000000
34	2	Ġi	15.053864
34	3	Ġour	16.584773
34	4	Ġhouse	9.685033
34	5	Ġits	11.453381
34	6	Ġfoundation	15.237974
35	1	<|endoftext|>	0.000000
35	2	Ġnight	19.485354
35	3	Ġwind	13.386473
35	4	Ġhouse	15.751742
35	5	Ġwe	10.385434
35	6	Ġsofa	22.284735
36	1	<|endoftext|>	0.000000
36	2	Ġhurricanes	26.446045
36	3	Ġlimbs	22.156275
36	4	Ġtrees	11.515524
36	5	Ġhouses	9.228189
36	6	Ġtheir	11.135920
36	7	Ġfoundations	11.282217
37	1	<|endoftext|>	0.000000
37	2	Ġthey	14.491269
37	3	Ġrains	19.669540
37	4	Ġfloods	12.340650
37	5	Ġmud	12.034359
37	6	sl	6.491731
37	7	ides	0.075730
38	1	<|endoftext|>	0.000000
38	2	Ġhurricanes	26.446045
38	3	Ġstorm	10.859717
38	4	Ġsurge	5.309140
38	5	Ġwall	11.755084
38	6	Ġocean	14.922112
38	7	Ġwater	4.881875
38	8	Ġland	11.626999
39	1	<|endoftext|>	0.000000
39	2	Ġscientists	20.179156
39	3	Ġmethods	17.673437
39	4	Ġevidence	12.850238
39	5	Ġhurricanes	21.803833
40	1	<|endoftext|>	0.000000
40	2	Ġstorms	24.860942
40	3	Ġlayers	17.572706
40	4	Ġbeach	15.543837
40	5	Ġsand	6.959195
40	6	Ġbott	15.459624
40	7	oms	0.023241
40	8	Ġlakes	13.968707
41	1	<|endoftext|>	0.000000
41	2	Ġtrees	22.883736
41	3	Ġhurricanes	22.643734
41	4	Ġrecord	12.563425
41	5	Ġstorm	8.501440
41	6	Ġtheir	14.137065
41	7	Ġgrowth	8.655367
41	8	Ġrings	10.558300
42	1	<|endoftext|>	0.000000
42	2	Ġice	20.702556
42	3	Ġcream	3.486259
42	4	Ġworld	12.721690
42	5	Ġcountries	16.633191
42	6	Ġpreferences	18.881743
43	1	<|endoftext|>	0.000000
43	2	Ġpeople	15.331612
43	3	Ġtheir	13.770937
43	4	Ġice	15.586192
43	5	Ġcream	1.395371
43	6	Ġdelic	14.154541
43	7	acies	0.152980
44	1	<|endoftext|>	0.000000
44	2	Ġplaces	21.228944
44	3	Ġvanilla	14.674008
44	4	Ġice	4.262996
44	5	Ġcream	0.500490
44	6	Ġbananas	17.583286
44	7	Ġmang	18.496028
44	8	os	1.088211
45	1	<|endoftext|>	0.000000
45	2	Ġi	15.053864
45	3	Ġice	17.209039
45	4	Ġcream	4.858852
45	5	Ġhome	14.143998
45	6	Ġchild	14.346835
46	1	<|endoftext|>	0.000000
46	2	Ġwe	14.102880
46	3	Ġcream	17.961450
46	4	Ġmixture	15.729332
46	5	Ġtub	16.367523
46	6	Ġcrank	17.390624
46	7	Ġit	6.448928
46	8	Ġcold	11.831698
47	1	<|endoftext|>	0.000000
47	2	Ġit	12.705676
47	3	Ġi	11.812749
47	4	Ġhand	14.330695
47	5	Ġcrank	12.954833
48	1	<|endoftext|>	0.000000
48	2	Ġi	15.053864
48	3	Ġcontainer	19.491087
48	4	Ġice	15.956371
48	5	Ġcream	1.866661
48	6	Ġfreezer	9.050538
49	1	<|endoftext|>	0.000000
49	2	Ġice	20.702556
49	3	Ġcream	3.486259
49	4	Ġmixture	14.323534
49	5	Ġmilk	14.107061
49	6	Ġcream	7.690567
49	7	Ġsugar	9.340420
49	8	Ġflavor	11.917129
49	9	ings	6.549472
49	10	Ġair	13.683691
50	1	<|endoftext|>	0.000000
50	2	Ġbutter	22.994664
50	3	fat	5.748740
50	4	Ġmilk	7.816761
50	5	Ġcream	8.266297
50	6	Ġwhat	14.489229
50	7	Ġit	6.180294
51	1	<|endoftext|>	0.000000
51	2	Ġpremium	19.948854
51	3	Ġice	15.367086
51	4	Ġcream	0.568212
51	5	Ġbutter	11.482307
51	6	fat	11.532632
51	7	Ġflavor	9.657706
51	8	ings	7.417303
52	1	<|endoftext|>	0.000000
52	2	Ġi	15.053864
52	3	Ġlawn	21.968859
52	4	Ġm	4.126374
52	5	ower	1.748543
52	6	Ġchair	11.615389
52	7	Ġmy	9.580935
53	1	<|endoftext|>	0.000000
53	2	Ġi	15.053864
53	3	Ġlevers	22.822509
53	4	Ġfront	12.813390
53	5	Ġme	12.480409
53	6	Ġmachine	14.012064
54	1	<|endoftext|>	0.000000
54	2	Ġblades	23.015027
54	3	Ġlawn	19.836186
54	4	Ġm	3.763744
54	5	ower	0.442462
54	6	Ġblade	4.651446
54	7	Ġgrass	5.883103
55	1	<|endoftext|>	0.000000
55	2	Ġlawn	23.970370
55	3	Ġtask	14.608360
55	4	Ġit	10.038361
55	5	Ġme	11.464127
55	6	Ġpatience	15.392610
56	1	<|endoftext|>	0.000000
56	2	Ġlawn	23.970370
56	3	Ġm	2.504524
56	4	ower	0.228525
56	5	Ġmachine	10.815272
56	6	Ġblades	12.192132
56	7	Ġgrass	16.779035
56	8	Ġheight	15.228579
57	1	<|endoftext|>	0.000000
57	2	Ġblades	23.015027
57	3	Ġmuscle	16.688083
57	4	Ġmachine	12.518835
57	5	Ġmotor	9.278719
58	1	<|endoftext|>	0.000000
58	2	Ġpower	19.497990
58	3	Ġsource	8.468988
58	4	Ġlawn	20.826534
58	5	Ġm	2.249053
58	6	owers	2.151055
58	7	Ġgas	14.936812
58	8	Ġengine	5.869631
59	1	<|endoftext|>	0.000000
59	2	Ġlawn	23.970370
59	3	m	2.527363
59	4	owers	4.692495
59	5	Ġenvironment	19.275212
59	6	Ġthey	11.672691
59	7	Ġemissions	19.451274
60	1	<|endoftext|>	0.000000
60	2	Ġthey	14.491268
60	3	Ġmaintenance	20.465653
61	1	<|endoftext|>	0.000000
61	2	Ġlawn	23.970370
61	3	Ġm	2.504524
61	4	owers	3.274693
61	5	Ġelectricity	17.389961
61	6	Ġto	4.173208
61	7	aster	16.551328
62	1	<|endoftext|>	0.000000
62	2	Ġastronauts	24.502074
62	3	Ġtime	13.763652
62	4	Ġtheir	7.762215
62	5	Ġspac	7.547999
62	6	ew	0.015366
62	7	alks	0.677360
63	1	<|endoftext|>	0.000000
63	2	Ġtheir	15.735591
63	3	Ġtraining	10.872571
64	1	<|endoftext|>	0.000000
64	2	Ġthey	14.491269
64	3	Ġhours	17.595545
64	4	Ġpool	17.178288
64	5	Ġhour	11.326070
64	6	Ġthey	6.037808
64	7	Ġspace	10.950082
65	1	<|endoftext|>	0.000000
65	2	Ġastronauts	24.502074
65	3	Ġconstruction	18.638669
65	4	Ġrepair	12.649836
65	5	Ġwork	4.459898
65	6	Ġoutside	9.325393
65	7	Ġspace	7.990875
65	8	Ġstation	2.733113
66	1	<|endoftext|>	0.000000
66	2	Ġcommanders	23.111678
66	3	Ġshuttle	18.146527
66	4	Ġflights	11.698397
66	5	Ġpilots	18.024018
66	6	Ġbackgrounds	20.315623
66	7	Ġtest	10.951189
66	8	Ġpilots	5.105328
67	1	<|endoftext|>	0.000000
67	2	Ġastronauts	24.502074
67	3	Ġdoctors	18.710919
67	4	Ġengineers	14.601568
67	5	Ġscientists	5.247658
67	6	Ġwho	7.052471
67	7	Ġexperiments	14.948660
67	8	Ġspace	11.980115
68	1	<|endoftext|>	0.000000
68	2	Ġcrews	22.481187
68	3	Ġmen	16.552737
68	4	Ġastronauts	20.542418
69	1	<|endoftext|>	0.000000
69	2	Ġteam	16.693087
69	3	Ġastronauts	19.661673
69	4	Ġexterior	21.728285
69	5	Ġspace	8.056039
69	6	Ġshuttle	4.429536
70	1	<|endoftext|>	0.000000
70	2	Ġthey	14.491269
70	3	Ġtools	18.821966
70	4	Ġpart	13.271146
70	5	Ġtelescope	19.900247
71	1	<|endoftext|>	0.000000
71	2	Ġastronaut	23.656057
71	3	Ġbolts	16.709419
71	4	Ġpipe	16.404272
71	5	Ġreplacement	13.377379
71	6	Ġpart	8.280759
71	7	Ġplace	16.878210
72	1	<|endoftext|>	0.000000
72	2	Ġcomputers	21.303417
72	3	Ġart	16.304130
72	4	Ġtime	11.962889
72	5	Ġartists	12.514015
73	1	<|endoftext|>	0.000000
73	2	Ġcomputers	21.303417
73	3	Ġcomputer	12.570197
73	4	Ġgraphics	5.139101
73	5	Ġart	10.712577
73	6	Ġworld	9.043051
74	1	<|endoftext|>	0.000000
74	2	Ġcomputer	19.651079
74	3	Ġscience	4.965271
74	4	Ġconferences	14.516095
74	5	Ġart	19.490304
74	6	Ġexhibitions	4.465244
74	7	Ġgraphics	12.217679
74	8	Ġtechnology	8.531003
75	1	<|endoftext|>	0.000000
75	2	Ġbrand	19.765914
75	3	Ġconferences	20.449766
75	4	Ġcultures	21.756162
76	1	<|endoftext|>	0.000000
76	2	Ġcomputer	19.651079
76	3	Ġgraphics	6.499610
76	4	Ġspecialist	11.542175
76	5	Ġdoctors	18.331457
76	6	Ġconditions	17.606709
76	7	Ġprocedures	16.714942
77	1	<|endoftext|>	0.000000
77	2	Ġshe	15.644797
77	3	Ġanimation	21.337395
77	4	Ġdoctors	16.991459
77	5	Ġstructures	19.796174
77	6	Ġpatient	12.572400
77	7	Ġbody	6.273305
78	1	<|endoftext|>	0.000000
78	2	Ġstructures	23.692330
78	3	Ġanimation	16.281728
78	4	Ġscreen	9.867317
78	5	Ġx	10.692324
78	6	Ġ-	7.769334
78	7	Ġrays	15.421533
79	1	<|endoftext|>	0.000000
79	2	Ġanimation	21.780934
79	3	Ġtool	10.969620
79	4	Ġeducation	20.682624
80	1	<|endoftext|>	0.000000
80	2	Ġfield	20.262512
80	3	Ġcomputer	15.629761
80	4	Ġgraphics	6.777249
80	5	Ġbroad	15.985177
80	6	ens	6.825740
80	7	Ġwe	12.341881
80	8	Ġgraphics	13.625005
80	9	Ġstudents	14.805966
81	1	<|endoftext|>	0.000000
81	2	Ġresearch	18.162337
81	3	Ġimagery	19.393662
81	4	Ġclassroom	18.231047
82	1	<|endoftext|>	0.000000
82	2	Ġreason	20.605376
82	3	Ġhe	9.501796
82	4	Ġlaw	17.881284
82	5	Ġschool	4.996351
82	6	Ġplace	14.243108
82	7	Ġcl	14.372821
82	8	iche	4.999849
83	1	<|endoftext|>	0.000000
83	2	Ġhe	14.025797
83	3	Ġthings	14.001402
84	1	<|endoftext|>	0.000000
84	2	Ġhe	14.025799
84	3	Ġevening	18.472131
84	4	Ġlaw	12.713783
84	5	Ġschool	3.900451
84	6	Ġhe	8.047617
84	7	Ġprogram	15.886494
84	8	Ġdirector	7.145754
84	9	Ġn	13.519924
84	10	ighter	14.740418
85	1	<|endoftext|>	0.000000
85	2	Ġthey	14.491269
85	3	Ġpetition	15.549001
85	4	Ġfamilies	15.035579
85	5	Ġsunrise	27.260084
86	1	<|endoftext|>	0.000000
86	2	Ġdecades	20.961961
86	3	Ġcost	15.925412
86	4	Ġeducation	13.874080
87	1	<|endoftext|>	0.000000
87	2	Ġlaw	18.689462
87	3	Ġschool	6.433154
87	4	Ġtuition	8.132618
87	5	Ġfactor	15.998046
87	6	Ġ1970	17.170540
87	7	s	4.414300
88	1	<|endoftext|>	0.000000
88	2	Ġmarket	19.003230
88	3	Ġadmission	16.815758
88	4	Ġlaw	12.393690
88	5	Ġschool	11.040759
88	6	Ġlawyers	13.520411
89	1	<|endoftext|>	0.000000
89	2	Ġlaw	18.689462
89	3	Ġschool	6.433154
89	4	Ġfaculty	8.660629
89	5	Ġexperience	14.726474
89	6	Ġlaw	10.822191
90	1	<|endoftext|>	0.000000
90	2	Ġprofessors	22.623044
90	3	Ġlaw	15.067181
90	4	Ġreview	7.492730
90	5	Ġarticles	8.720804
90	6	Ġjournals	16.087607
91	1	<|endoftext|>	0.000000
91	2	Ġlaw	18.689462
91	3	Ġschools	10.232997
91	4	Ġtheoretical	20.655213
91	5	Ġclasses	10.094559
91	6	Ġtopics	15.021704
91	7	Ġproperty	14.534449
91	8	Ġlaw	2.196853
91	9	Ġeng	17.614488
91	10	land	3.169834
92	1	<|endoftext|>	0.000000
92	2	Ġpharmac	24.063114
92	3	ists	3.660290
92	4	Ġcare	11.923191
93	1	<|endoftext|>	0.000000
93	2	Ġthey	14.491269
93	3	Ġline	14.415831
93	4	Ġhealth	17.503164
93	5	Ġadvisers	16.464950
93	6	Ġpeople	13.231469
93	7	Ġpharmacies	18.722798
94	1	<|endoftext|>	0.000000
94	2	Ġpharmac	24.063114
94	3	ists	3.660290
94	4	Ġsource	16.103927
94	5	Ġinformation	6.362235
94	6	Ġhealth	16.560657
95	1	<|endoftext|>	0.000000
95	2	Ġdoctors	21.387388
95	3	Ġpharmac	17.573113
95	4	ists	0.398056
95	5	Ġthey	12.168243
95	6	Ġlot	16.126032
95	7	Ġdrug	11.728735
95	8	Ġinteractions	11.309806
95	9	Ġside	12.040097
95	10	Ġeffects	0.516135
96	1	<|endoftext|>	0.000000
96	2	Ġpharmac	24.063114
96	3	ists	3.660290
96	4	Ġprescription	14.719436
96	5	Ġdrugs	3.692788
96	6	Ġpatients	12.640697
96	7	Ġadvice	15.451169
96	8	Ġuse	10.319006
96	9	Ġmedications	10.050496
97	1	<|endoftext|>	0.000000
97	2	Ġthey	14.491269
97	3	Ġhealth	16.963529
97	4	Ġwellness	16.944877
97	5	Ġscreenings	14.318520
97	6	Ġvaccines	16.812284
98	1	<|endoftext|>	0.000000
98	2	Ġpharmac	24.063114
98	3	ists	3.660290
98	4	Ġdegrees	18.833570
98	5	Ġexams	13.278187
98	6	Ġorder	16.243613
99	1	<|endoftext|>	0.000000
99	2	Ġi	15.053864
99	3	Ġpharmacy	22.839724
99	4	Ġprofession	15.350938
99	5	Ġme	12.108331
99	6	Ġi	6.699656
99	7	Ġpharm	6.279962
99	8	acist	0.208657
100	1	<|endoftext|>	0.000000
100	2	Ġi	15.053864
100	3	Ġbottles	21.795797
100	4	Ġpharmacies	20.034064
100	5	Ġchild	17.140131
101	1	<|endoftext|>	0.000000
101	2	Ġi	15.053864
101	3	Ġit	13.947170
101	4	Ġcl	12.353312
101	5	iche	6.817116
101	6	Ġi	5.350337
101	7	Ġimpact	21.848856
101	8	Ġi	5.131087
101	9	Ġlives	14.166362
101	10	Ġmy	5.947726
101	11	Ġpatients	14.793472
102	1	<|endoftext|>	0.000000
102	2	Ġperson	17.956166
102	3	Ġhis	15.607907
102	4	Ġher	14.290099
102	5	Ġresponse	13.054084
102	6	Ġsituations	17.016796
103	1	<|endoftext|>	0.000000
103	2	Ġperson	17.956166
103	3	Ġunemployment	21.342706
103	4	Ġfull	13.146158
103	5	time	6.034185
104	1	<|endoftext|>	0.000000
104	2	Ġthere	14.925964
104	3	Ġstresses	22.772399
104	4	Ġtraffic	14.987125
105	1	<|endoftext|>	0.000000
105	2	Ġthere	14.925964
105	3	Ġstresses	22.772399
105	4	Ġdivorce	15.401073
105	5	Ġloss	14.160270
105	6	Ġchild	13.424846
106	1	<|endoftext|>	0.000000
106	2	Ġpeople	15.331612
106	3	Ġlevels	18.371234
106	4	Ġstress	15.230510
107	1	<|endoftext|>	0.000000
107	2	Ġstress	22.744119
107	3	Ġtoll	17.322673
107	4	Ġhealth	12.444760
108	1	<|endoftext|>	0.000000
108	2	Ġit	12.705676
108	3	Ġyour	13.446579
108	4	Ġreaction	13.435027
108	5	Ġstress	17.894224
108	6	Ġit	7.294428
109	1	<|endoftext|>	0.000000
109	2	Ġmy	15.381958
109	3	Ġcompany	10.505772
109	4	Ġi	8.727540
110	1	<|endoftext|>	0.000000
110	2	Ġmy	15.381958
110	3	Ġheart	8.912690
110	4	Ġreason	19.640962
110	5	Ġi	6.781265
110	6	Ġtimes	20.609967
111	1	<|endoftext|>	0.000000
111	2	Ġi	15.053864
111	3	Ġyoga	18.920115
111	4	Ġmy	9.244746
111	5	Ġstress	13.378133
111	6	Ġlevel	4.156975
112	1	<|endoftext|>	0.000000
112	2	Ġman	17.841420
112	3	Ġjet	15.050361
112	4	Ġt	11.101422
112	5	ux	7.896688
112	6	edo	1.809545
112	7	Ġsat	11.129731
112	8	in	5.202551
112	9	Ġstripes	9.996870
113	1	<|endoftext|>	0.000000
113	2	Ġit	12.705676
113	3	Ġfabric	21.085757
113	4	Ġcut	16.743397
113	5	Ġstyle	14.577329
114	1	<|endoftext|>	0.000000
114	2	Ġhe	14.025799
114	3	Ġit	10.787010
114	4	Ġit	8.727366
114	5	Ġman	9.889173
115	1	<|endoftext|>	0.000000
115	2	Ġit	12.705676
115	3	Ġsomething	13.846448
115	4	Ġstyl	17.562989
115	5	ist	6.392261
115	6	Ġevent	16.167792
116	1	<|endoftext|>	0.000000
116	2	Ġt	15.191819
116	3	ux	8.374906
116	4	edo	0.702063
116	5	Ġtoday	12.675860
116	6	Ġgro	16.197089
116	7	oms	4.839114
116	8	Ġstatements	18.176377
116	9	Ġwedding	16.565098
116	10	Ġattire	6.844044
117	1	<|endoftext|>	0.000000
117	2	Ġjackets	25.009150
117	3	Ġedge	18.107623
117	4	Ġwedding	15.203046
117	5	Ġfashion	13.604278
117	6	Ġmen	14.774135
118	1	<|endoftext|>	0.000000
118	2	Ġgro	21.911129
118	3	oms	6.832183
118	4	Ġtheir	14.346804
118	5	Ġt	10.264752
118	6	ux	5.552409
118	7	ed	3.772194
118	8	os	0.016858
118	9	Ġshirts	15.226119
118	10	Ġsat	15.142349
118	11	in	6.176672
118	12	Ġties	9.921048
119	1	<|endoftext|>	0.000000
119	2	Ġt	15.191819
119	3	ux	8.374906
119	4	edo	0.702063
119	5	Ġjacket	6.482570
119	6	Ġdinner	16.045880
119	7	Ġjacket	4.110980
119	8	Ġsilk	10.992238
119	9	Ġlap	11.523483
119	10	els	3.546165
120	1	<|endoftext|>	0.000000
120	2	Ġtie	20.977090
120	3	Ġtrousers	17.887618
120	4	Ġmatch	12.907751
120	5	Ġt	8.553195
120	6	ux	4.233973
120	7	edo	0.841044
120	8	Ġjacket	5.681199
121	1	<|endoftext|>	0.000000
121	2	Ġshirt	19.678635
121	3	Ġtie	13.828345
121	4	Ġjacket	9.074509
122	1	<|endoftext|>	0.000000
122	2	Ġconcert	20.885403
122	3	Ġpian	10.324416
122	4	ist	0.054688
122	5	Ġadulthood	23.618661
123	1	<|endoftext|>	0.000000
123	2	Ġher	16.139248
123	3	Ġblindness	16.453005
123	4	Ġcondition	12.250427
123	5	Ġeyes	14.625666
124	1	<|endoftext|>	0.000000
124	2	Ġshe	15.644797
124	3	Ġinterview	16.721315
124	4	ers	7.799148
124	5	Ġadvantage	18.828512
124	6	Ġpian	19.212346
124	7	ist	0.946674
125	1	<|endoftext|>	0.000000
125	2	Ġshe	15.644797
125	3	Ġdistractions	23.606212
125	4	Ġshe	9.213528
125	5	Ġher	10.790981
125	6	Ġmusic	11.231423
126	1	<|endoftext|>	0.000000
126	2	Ġgovernment	17.924269
126	3	Ġblindness	18.552754
126	4	Ġvision	14.090819
126	5	Ġactivities	16.095710
126	6	Ġlife	16.903648
127	1	<|endoftext|>	0.000000
127	2	Ġparameters	21.261712
127	3	Ġblindness	21.400309
127	4	Ġresources	13.893507
128	1	<|endoftext|>	0.000000
128	2	Ġwho	13.857790
128	3	Ġvision	17.450886
128	4	Ġproblems	12.200309
128	5	Ġwho	9.840323
128	6	Ġstandard	13.804937
129	1	<|endoftext|>	0.000000
129	2	Ġcountries	20.244884
129	3	Ġblindness	20.938621
129	4	Ġchildren	10.905533
129	5	Ġdisease	10.045322
129	6	Ġdeficiencies	16.162440
130	1	<|endoftext|>	0.000000
130	2	Ġcauses	20.878154
130	3	Ġmedicine	16.722342
130	4	Ġvitamin	19.026716
130	5	Ġsupplements	8.033368
131	1	<|endoftext|>	0.000000
131	2	Ġcountries	20.244884
131	3	Ġblindness	20.938621
131	4	Ġproblems	10.956891
132	1	<|endoftext|>	0.000000
132	2	Ġone	15.473205
132	3	Ġtaste	15.017357
132	4	Ġyour	8.660942
132	5	Ġmouth	6.919707
132	6	Ġyour	10.496570
132	7	Ġbrain	5.542648
133	1	<|endoftext|>	0.000000
133	2	Ġscientists	20.179156
133	3	Ġprocess	14.722710
133	4	Ġmolecule	14.192278
133	5	Ġfood	14.127263
133	6	Ġtaste	11.607787
133	7	Ġbud	10.652429
133	8	Ġcell	12.303119
134	1	<|endoftext|>	0.000000
134	2	Ġcell	18.906221
134	3	Ġtaste	16.775569
134	4	Ġmessage	13.771680
134	5	Ġnerves	19.825604
134	6	Ġcell	8.531628
135	1	<|endoftext|>	0.000000
135	2	Ġit	12.705676
135	3	Ġtaste	17.120228
135	4	Ġbud	14.159223
135	5	Ġtastes	11.236747
136	1	<|endoftext|>	0.000000
136	2	Ġtaste	24.225311
136	3	Ġbud	12.036299
136	4	Ġtip	11.561161
136	5	Ġtongue	18.417943
136	6	Ġyou	10.741430
136	7	Ġsomething	14.197315
137	1	<|endoftext|>	0.000000
137	2	Ġscientists	20.179156
137	3	Ġtaste	17.597434
137	4	Ġbud	12.052145
137	5	Ġtastes	11.240654
138	1	<|endoftext|>	0.000000
138	2	Ġmy	15.381958
138	3	Ġsense	13.781632
138	4	Ġtaste	20.327370
138	5	Ġi	7.852668
138	6	Ġfoods	19.685525
