sentence_id	token_id	token	surprisal
6	18	Ġabout	8.210688
6	19	Ġminutes	14.619545
6	20	.	4.902292
6	21	Ġimages	13.612452
6	22	Ġfeelings	18.957028
6	23	Ġstories	11.234902
6	24	Ġstrange	13.899863
6	25	Ġcombinations	12.108462
6	26	Ġcharacters	12.222625
6	27	Ġplaces	10.969644
6	28	Ġfill	12.070080
6	29	Ġour	4.018429
6	30	Ġdreams	3.386467
6	31	.	2.076237
7	1	<|endoftext|>	0.000000
7	2	Ġwhen	14.242701
7	3	Ġi	5.134142
7	4	Ġdecided	8.271566
7	5	Ġstart	13.986921
7	6	Ġplaying	3.977172
7	7	Ġcards	9.108020
7	8	Ġthings	13.280656
7	9	Ġwent	4.157615
7	10	Ġbad	5.570173
7	11	Ġworse	12.177712
7	12	.	2.711807
7	13	Ġgambling	14.756392
7	14	Ġsomething	12.562467
7	15	Ġi	4.917508
7	16	Ġhad	4.651680
7	17	Ġdo	10.842294
7	18	Ġi	7.038182
7	19	Ġalready	11.142714
7	20	Ġspent	7.817061
7	21	Ġclose	10.663909
7	22	Ġdoing	18.142852
7	23	Ġit	4.708498
7	24	.	2.328271
7	25	Ġmy	7.896793
7	26	Ġfriends	4.056544
7	27	Ġsick	13.763027
7	28	Ġwatching	13.145449
7	29	Ġme	2.605608
7	30	Ġgamble	6.191488
7	31	Ġmy	6.407350
7	32	Ġsavings	11.344106
7	33	Ġaway	8.763837
7	34	.	1.689037
7	35	Ġhardest	16.335794
7	36	Ġpart	2.864513
7	37	Ġhorror	19.261516
7	38	Ġleaving	14.224011
7	39	Ġcasino	12.193705
7	40	Ġlosing	11.687842
7	41	Ġmoney	1.925704
7	42	Ġi	5.772841
7	43	Ġhave	5.677906
7	44	.	9.327803
8	1	<|endoftext|>	0.000000
8	2	Ġgood	17.392955
8	3	Ġdata	11.437859
8	4	Ġsocial	15.119852
8	5	Ġeconomic	12.896299
8	6	Ġeffects	8.403627
8	7	Ġlegalized	18.243925
8	8	Ġgambling	8.055406
8	9	Ġhard	12.083529
8	10	Ġcome	13.758077
8	11	Ġby	8.224553
8	12	.	4.004748
8	13	Ġstudies	13.293109
8	14	Ġindicate	6.941565
8	15	Ġhaving	11.371126
8	16	Ġcasino	9.979121
8	17	Ġnearby	14.313156
8	18	Ġmakes	5.137008
8	19	Ġgambling	5.503350
8	20	Ġproblems	11.718647
8	21	Ġmore	3.960317
8	22	Ġlikely	1.592755
8	23	.	1.123906
8	24	Ġgambling	6.355766
8	25	Ġalso	6.957453
8	26	Ġassociated	10.118309
8	27	Ġpersonal	12.247674
8	28	Ġbankrupt	8.925009
8	29	cies	0.048509
8	30	Ġmarriage	16.132050
8	31	Ġproblems	6.345772
8	32	.	2.095729
9	1	<|endoftext|>	0.000000
9	2	Ġpast	18.609541
9	3	Ġgeneration	12.265554
9	4	Ġthere	12.727774
9	5	Ġbeen	11.633937
9	6	Ġdramatic	10.642022
9	7	Ġexpansion	9.768145
9	8	Ġlegalized	24.278906
9	9	Ġgambling	8.881228
9	10	.	3.662020
9	11	Ġmost	17.350047
9	12	Ġstates	6.161611
9	13	Ġinstituted	11.363876
9	14	Ġlot	13.901403
9	15	ter	0.011659
9	16	ies	0.001848
9	17	Ġmany	11.118806
9	18	Ġhave	9.720605
9	19	Ġcasinos	8.605142
9	20	Ġas	5.986552
9	21	Ġwell	1.327317
9	22	.	1.533876
9	23	Ġgambling	6.712296
9	24	Ġbecome	11.680954
9	25	Ġvery	6.086566
9	26	Ġbig	6.755637
9	27	Ġcontroversial	17.150834
9	28	Ġbusiness	10.159098
9	29	.	2.011479
10	1	<|endoftext|>	0.000000
10	2	Ġwind	21.828445
10	3	Ġhurricane	16.196671
10	4	Ġshook	14.203050
10	5	Ġhouse	12.374413
10	6	Ġshattering	17.221290
10	7	Ġwindow	4.633030
10	8	Ġkitchen	18.040745
10	9	.	4.606517
10	10	Ġwe	13.060734
10	11	Ġran	7.339915
10	12	Ġgrabbed	19.270075
10	13	Ġfood	6.946296
10	14	Ġslammed	18.850729
10	15	Ġdoor	3.385674
10	16	Ġsurrendered	22.810673
10	17	Ġkitchen	8.688689
10	18	Ġhurricane	17.529969
10	19	.	4.380483
10	20	Ġi	5.896753
10	21	Ġafraid	15.995179
10	22	Ġour	5.444574
10	23	Ġhouse	2.363183
10	24	Ġripped	10.318591
10	25	Ġits	9.550617
10	26	Ġfoundation	6.580863
10	27	.	1.952189
10	28	Ġlater	12.683726
10	29	Ġnight	9.274759
10	30	Ġwind	9.114084
10	31	Ġshaking	12.841136
10	32	Ġhouse	1.170047
10	33	Ġwe	11.156898
10	34	Ġfell	7.098258
10	35	Ġasleep	2.224748
10	36	Ġh	12.073056
10	37	uddled	2.716753
10	38	Ġsofa	17.163014
10	39	.	3.314139
11	1	<|endoftext|>	0.000000
11	2	Ġhurricanes	26.446045
11	3	Ġtear	16.006131
11	4	Ġlimbs	12.583778
11	5	Ġtrees	17.649945
11	6	Ġsuck	16.983770
11	7	Ġhouses	13.495173
11	8	Ġtheir	12.614469
11	9	Ġfoundations	12.587544
11	10	.	7.026411
11	11	Ġthey	10.571494
11	12	Ġdump	9.543127
11	13	Ġheavy	8.989632
11	14	Ġrains	3.028525
11	15	Ġtrigger	14.997245
11	16	Ġfloods	2.952548
11	17	Ġmud	13.806145
11	18	sl	4.463489
11	19	ides	0.041184
11	20	.	3.004329
11	21	Ġhurricanes	7.796912
11	22	Ġalso	8.602552
11	23	Ġbring	5.878974
11	24	Ġstorm	8.238705
11	25	Ġsurge	2.127606
11	26	Ġwall	15.192026
11	27	Ġocean	18.324718
11	28	Ġwater	4.985065
11	29	Ġl	10.020740
11	30	urches	8.369225
11	31	Ġland	10.660752
11	32	.	3.226114
12	1	<|endoftext|>	0.000000
12	2	Ġscientists	20.179156
12	3	Ġuse	6.553220
12	4	Ġseveral	10.182562
12	5	Ġmethods	3.561708
12	6	Ġlook	18.028618
12	7	Ġevidence	15.480047
12	8	Ġancient	15.973231
12	9	Ġhurricanes	15.671161
12	10	.	4.720712
12	11	Ġstrongest	23.162634
12	12	Ġstorms	5.026199
12	13	Ġdeposited	17.598132
12	14	Ġlayers	10.942761
12	15	Ġwind	18.479500
12	16	blown	4.645974
12	17	Ġbeach	13.068359
12	18	Ġsand	3.265901
12	19	Ġbott	17.297877
12	20	oms	0.029359
12	21	Ġcoastal	11.202743
12	22	Ġlakes	7.580434
12	23	.	2.596360
12	24	Ġtrees	12.543812
12	25	Ġd	8.753137
12	26	renched	3.782434
12	27	Ġpassing	16.281662
12	28	Ġhurricanes	9.702618
12	29	Ġpreserve	15.918297
12	30	Ġrecord	11.820618
12	31	Ġstorm	8.955702
12	32	Ġtheir	14.177196
12	33	Ġgrowth	9.654483
12	34	Ġrings	10.166825
12	35	.	3.639311
13	1	<|endoftext|>	0.000000
13	2	Ġameric	22.035100
13	3	an	0.606732
13	4	Ġice	12.320486
13	5	Ġcream	1.023302
13	6	Ġexported	18.281566
13	7	Ġworld	11.393253
13	8	Ġdifferent	15.781816
13	9	Ġcountries	6.288303
13	10	Ġhave	6.339441
13	11	Ġdifferent	1.535156
13	12	Ġpreferences	8.193092
13	13	.	3.491394
13	14	Ġmany	8.872670
13	15	Ġpeople	4.423273
13	16	Ġenjoy	6.668473
13	17	Ġtheir	4.338183
13	18	Ġice	1.844543
13	19	Ġcream	0.034089
13	20	Ġflavored	10.365411
13	21	Ġlocal	12.235780
13	22	Ġdelic	8.803764
13	23	acies	0.130721
13	24	.	1.842009
13	25	Ġtropical	14.144365
13	26	Ġplaces	9.886047
13	27	Ġvanilla	16.267280
13	28	Ġice	1.603973
13	29	Ġcream	0.066060
13	30	Ġtopped	9.841051
13	31	Ġbananas	13.946058
13	32	Ġfresh	8.828723
13	33	Ġmang	10.655568
13	34	os	0.604859
13	35	.	4.139478
14	1	<|endoftext|>	0.000000
14	2	Ġi	15.053864
14	3	Ġremember	10.522310
14	4	Ġmaking	8.946288
14	5	Ġice	12.396252
14	6	Ġcream	0.666543
14	7	Ġhome	14.389599
14	8	Ġchild	16.526339
14	9	.	4.322130
14	10	Ġwe	5.860248
14	11	Ġpoured	11.672048
14	12	Ġcream	8.721647
14	13	Ġmixture	11.044623
14	14	Ġfrozen	15.729082
14	15	Ġtub	13.747710
14	16	Ġthen	10.775183
14	17	Ġstart	12.720748
14	18	Ġturning	9.489968
14	19	Ġcrank	12.724570
14	20	Ġexpose	19.847720
14	21	Ġit	5.463866
14	22	Ġcold	8.479298
14	23	.	1.811972
14	24	Ġeventually	10.510893
14	25	Ġit	2.964085
14	26	Ġfroze	4.824660
14	27	Ġenough	10.718314
14	28	Ġi	9.003866
14	29	Ġturn	9.794984
14	30	Ġhand	11.782917
14	31	Ġcrank	2.504150
14	32	Ġmore	10.865626
14	33	.	3.494753
14	34	Ġthen	4.347374
14	35	Ġi	1.783648
14	36	Ġput	4.274535
14	37	Ġcontainer	11.840523
14	38	Ġhalf	11.165334
14	39	Ġfrozen	7.198902
14	40	Ġice	8.364415
14	41	Ġcream	0.332908
14	42	Ġfreezer	8.507112
14	43	Ġhard	11.641424
14	44	en	7.914437
14	45	.	3.925205
15	1	<|endoftext|>	0.000000
15	2	Ġice	20.702556
15	3	Ġcream	3.486259
15	4	Ġmixture	14.323534
15	5	Ġmilk	14.107061
15	6	Ġcream	7.690567
15	7	Ġsugar	9.340420
15	8	Ġflavor	11.917129
15	9	ings	6.549472
15	10	Ġhalf	11.360256
15	11	Ġwhipped	11.384427
15	12	Ġair	15.716043
15	13	.	8.568532
15	14	Ġbutter	9.417052
15	15	fat	9.387701
15	16	Ġmilk	4.827197
15	17	Ġcream	3.358569
15	18	Ġwhat	14.044074
15	19	Ġmakes	7.481299
15	20	Ġit	2.824384
15	21	Ġsmooth	8.378433
15	22	Ġsil	14.101518
15	23	ky	0.433222
15	24	.	6.041673
15	25	Ġhigh	10.027661
15	26	Ġpriced	13.753940
15	27	Ġpremium	10.871875
15	28	Ġice	4.510973
15	29	Ġcream	0.069452
15	30	Ġloaded	14.223425
15	31	Ġbutter	10.052215
15	32	fat	3.640411
15	33	Ġnatural	13.601013
15	34	Ġflavor	3.936088
15	35	ings	0.480572
15	36	.	3.458970
16	1	<|endoftext|>	0.000000
16	2	Ġwhen	14.242701
16	3	Ġi	5.134142
16	4	Ġuse	6.852338
16	5	Ġriding	17.664931
16	6	Ġlawn	12.295110
16	7	Ġm	1.484727
16	8	ower	0.563420
16	9	Ġuncomfortable	21.647217
16	10	Ġchair	11.245551
16	11	Ġmakes	10.012084
16	12	Ġmy	2.951057
16	13	Ġback	6.794854
16	14	Ġhurt	2.526968
16	15	.	4.438720
16	16	Ġi	2.833274
16	17	Ġuse	4.059922
16	18	Ġlevers	16.544983
16	19	Ġfront	12.738961
16	20	Ġme	12.729740
16	21	Ġcontrol	12.819298
16	22	Ġmachine	10.667679
16	23	.	3.578633
16	24	Ġsharp	13.358294
16	25	Ġblades	8.440457
16	26	Ġlawn	17.839492
16	27	Ġm	0.473841
16	28	ower	0.023388
16	29	Ġprecisely	16.868521
16	30	Ġsever	15.515423
16	31	Ġblade	7.579315
16	32	Ġgrass	13.013014
16	33	.	3.302146
16	34	Ġm	9.000782
16	35	owing	4.438327
16	36	Ġlawn	3.986281
16	37	Ġlong	10.836453
16	38	Ġtask	16.588512
16	39	Ġit	8.725410
16	40	Ġtaught	13.883734
16	41	Ġme	0.417056
16	42	Ġpatience	8.124937
16	43	.	1.345444
17	1	<|endoftext|>	0.000000
17	2	Ġlawn	23.970370
17	3	Ġm	2.504524
17	4	ower	0.228525
17	5	Ġmachine	10.815272
17	6	Ġrevolving	17.620928
17	7	Ġblades	9.373555
17	8	Ġcut	10.696469
17	9	Ġgrass	7.490638
17	10	Ġeven	11.580682
17	11	Ġheight	14.336582
17	12	.	3.265541
17	13	Ġblades	13.033265
17	14	Ġpowered	13.403468
17	15	Ġmuscle	18.955574
17	16	Ġmachine	7.462853
17	17	Ġhave	9.472033
17	18	Ġmotor	8.371315
17	19	.	7.693158
17	20	Ġmost	10.601214
17	21	Ġcommon	5.656305
17	22	Ġpower	9.575943
17	23	Ġsource	3.866968
17	24	Ġlawn	14.248357
17	25	Ġm	0.146590
17	26	owers	2.372641
17	27	Ġsmall	12.169585
17	28	Ġgas	10.701857
17	29	Ġengine	4.020111
17	30	.	3.588133
18	1	<|endoftext|>	0.000000
18	2	Ġelectric	20.658936
18	3	Ġlawn	12.666456
18	4	m	1.740101
18	5	owers	2.428658
18	6	Ġbetter	14.818924
18	7	Ġenvironment	15.236213
18	8	Ġthey	11.144459
18	9	Ġcreate	6.578396
18	10	Ġemissions	10.632663
18	11	.	5.374721
18	12	Ġthey	10.472826
18	13	Ġalso	4.947370
18	14	Ġneed	6.444268
18	15	Ġless	5.220002
18	16	Ġmaintenance	5.380152
18	17	Ġare	11.259274
18	18	Ġless	5.432534
18	19	Ġexpensive	3.257557
18	20	Ġrun	14.628443
18	21	.	5.297363
18	22	Ġelectric	6.010154
18	23	Ġlawn	0.565585
18	24	Ġm	4.916650
18	25	owers	0.037744
18	26	Ġuse	7.317317
18	27	Ġas	9.692663
18	28	Ġmuch	1.346867
18	29	Ġelectricity	3.049097
18	30	Ġordinary	21.901560
18	31	Ġto	10.273288
18	32	aster	15.242573
18	33	.	5.921712
19	1	<|endoftext|>	0.000000
19	2	Ġastronauts	24.502074
19	3	Ġtrain	13.485475
19	4	Ġlong	11.004904
19	5	Ġtime	6.151811
19	6	Ġtheir	11.840715
19	7	Ġspac	10.352930
19	8	ew	0.101048
19	9	alks	0.943055
19	10	.	2.729607
19	11	Ġmuch	20.177979
19	12	Ġtheir	10.426534
19	13	Ġtraining	6.460966
19	14	Ġconducted	13.736512
19	15	Ġunderwater	11.388984
19	16	.	1.571217
19	17	Ġthey	5.869310
19	18	Ġspend	5.571517
19	19	Ġhours	5.002382
19	20	Ġpool	13.245266
19	21	Ġhour	16.598463
19	22	Ġthey	8.837427
19	23	Ġspend	3.006803
19	24	Ġfloating	7.797732
19	25	Ġspace	9.928569
19	26	.	2.016195
19	27	Ġastronauts	7.893905
19	28	Ġpractice	7.530811
19	29	Ġbe	12.912607
19	30	Ġable	6.375525
19	31	Ġperform	13.594470
19	32	Ġconstruction	14.227580
19	33	Ġrepair	10.352446
19	34	Ġwork	3.880148
19	35	Ġoutside	10.842740
19	36	Ġspace	5.291016
19	37	Ġstation	8.096345
19	38	.	1.156801
20	1	<|endoftext|>	0.000000
20	2	Ġcommanders	23.111678
20	3	Ġshuttle	18.146527
20	4	Ġflights	11.698397
20	5	Ġalways	16.984275
20	6	Ġpilots	14.430646
20	7	Ġmany	12.636468
20	8	Ġhave	10.309979
20	9	Ġbackgrounds	14.358358
20	10	Ġmilitary	12.897931
20	11	Ġtest	12.167986
20	12	Ġpilots	1.641838
20	13	.	3.211327
20	14	Ġother	15.716176
20	15	Ġastronauts	12.279293
20	16	Ġtrained	10.881148
20	17	Ġdoctors	14.004117
20	18	Ġengineers	11.092027
20	19	Ġscientists	6.781804
20	20	Ġwho	7.340034
20	21	Ġrun	7.163866
20	22	Ġexperiments	7.597196
20	23	Ġspace	8.169699
20	24	.	6.238045
20	25	Ġearly	11.628640
20	26	Ġcrews	11.159338
20	27	Ġyoung	12.128201
20	28	Ġmen	3.973479
20	29	Ġastronauts	9.481834
20	30	Ġnow	8.575636
20	31	Ġare	5.881249
20	32	Ġmuch	8.763534
20	33	Ġmore	1.273477
20	34	Ġdiverse	6.202688
20	35	.	2.030809
21	1	<|endoftext|>	0.000000
21	2	Ġteam	16.693087
21	3	Ġastronauts	19.661673
21	4	Ġfloated	14.605386
21	5	Ġtogether	9.375564
21	6	Ġexterior	20.912506
21	7	Ġspace	6.288782
21	8	Ġshuttle	6.194404
21	9	.	8.945517
21	10	Ġthey	11.812480
21	11	Ġcarried	7.800385
21	12	Ġtools	11.157141
21	13	Ġneeded	8.360298
21	14	Ġrepair	16.483739
21	15	Ġbroken	12.682397
21	16	Ġpart	7.682923
21	17	Ġhuge	16.008068
21	18	Ġtelescope	9.875450
21	19	.	3.299510
21	20	Ġastronaut	8.928115
21	21	Ġloos	16.167833
21	22	ened	0.072804
21	23	Ġbolts	7.595565
21	24	Ġpipe	15.830162
21	25	Ġother	12.083452
21	26	Ġfitted	14.385150
21	27	Ġreplacement	11.408730
21	28	Ġpart	4.107176
21	29	Ġplace	13.033562
21	30	.	4.726638
22	1	<|endoftext|>	0.000000
22	2	Ġcomputers	21.303417
22	3	Ġused	7.514578
22	4	Ġart	17.150525
22	5	Ġlong	11.008557
22	6	Ġtime	9.842209
22	7	Ġexperimental	21.235181
22	8	Ġartists	10.103728
22	9	.	3.845903
22	10	Ġnow	12.942279
22	11	Ġcomputers	7.502246
22	12	Ġmore	10.734111
22	13	Ġaffordable	9.317841
22	14	Ġwidespread	19.628593
22	15	Ġcomputer	8.059917
22	16	Ġgraphics	5.571065
22	17	Ġentered	16.266473
22	18	Ġmainstream	6.151038
22	19	Ġart	4.493458
22	20	Ġworld	7.350278
22	21	.	1.505810
22	22	Ġcomputer	5.004970
22	23	Ġscience	6.184851
22	24	Ġconferences	12.112149
22	25	Ġhave	4.969669
22	26	Ġart	15.304945
22	27	Ġexhibitions	5.780878
22	28	Ġshowcase	15.309318
22	29	Ġlatest	9.300958
22	30	Ġgraphics	6.821032
22	31	Ġtechnology	4.200151
22	32	.	1.707776
22	33	Ġbrand	13.157421
22	34	Ġnew	0.215635
22	35	Ġconferences	10.210437
22	36	Ġsprung	15.351786
22	37	Ġdevoted	17.103152
22	38	Ġbrid	20.489204
22	39	ging	0.425288
22	40	Ġcultures	12.397918
22	41	.	2.715304
23	1	<|endoftext|>	0.000000
23	2	Ġcomputer	19.651079
23	3	Ġgraphics	6.499610
23	4	Ġspecialist	11.542175
23	5	Ġworks	11.389808
23	6	Ġdoctors	22.835647
23	7	Ġvisualize	19.659791
23	8	Ġmedical	5.696094
23	9	Ġconditions	6.105160
23	10	Ġsurgical	16.356947
23	11	Ġprocedures	2.546903
23	12	.	3.585027
23	13	Ġshe	9.377410
23	14	Ġuses	6.068663
23	15	Ġdigital	7.933876
23	16	Ġanimation	6.582240
23	17	Ġhelp	13.324313
23	18	Ġdoctors	9.618956
23	19	Ġunderstand	6.096642
23	20	Ġstructures	12.426235
23	21	Ġpatient	12.893678
23	22	Ġbody	6.150049
23	23	.	5.678131
23	24	Ġseeing	12.384511
23	25	Ġinternal	12.841646
23	26	Ġstructures	5.411531
23	27	Ġanimation	13.391406
23	28	Ġscreen	8.788036
23	29	Ġmuch	12.752381
23	30	Ġclearer	10.035386
23	31	Ġsqu	16.572445
23	32	int	1.949148
23	33	ing	2.236782
23	34	Ġx	11.171949
23	35	Ġ-	7.045743
23	36	Ġrays	11.286379
23	37	.	5.409554
24	1	<|endoftext|>	0.000000
24	2	Ġmodern	19.816727
24	3	Ġdigital	11.312744
24	4	Ġanimation	9.376505
24	5	Ġpowerful	15.756294
24	6	Ġtool	7.805558
24	7	Ġeducation	19.516366
24	8	.	4.876605
24	9	Ġfield	16.702944
24	10	Ġcomputer	12.833582
24	11	Ġgraphics	3.847248
24	12	Ġbroad	12.721177
24	13	ens	6.833329
24	14	Ġwe	12.314459
24	15	Ġask	10.823011
24	16	Ġgraphics	12.309900
24	17	Ġactually	16.531612
24	18	Ġhelp	7.616953
24	19	Ġstudents	4.692135
24	20	.	4.810788
24	21	Ġresearch	8.928829
24	22	Ġsuggest	15.201588
24	23	Ġvivid	14.875932
24	24	Ġengaging	14.165560
24	25	Ġdigital	6.962557
24	26	Ġimagery	5.980836
24	27	Ġbe	10.118032
24	28	Ġeffective	7.065648
24	29	Ġclassroom	9.090790
24	30	.	6.977105
25	1	<|endoftext|>	0.000000
25	2	Ġreason	20.605376
25	3	Ġhe	9.501796
25	4	Ġcame	7.480059
25	5	Ġlaw	18.777517
25	6	Ġschool	2.696824
25	7	Ġfirst	9.716156
25	8	Ġplace	9.848670
25	9	Ġcl	17.233603
25	10	iche	3.419286
25	11	.	3.325228
25	12	Ġhe	7.346584
25	13	Ġwanted	6.749434
25	14	Ġchange	13.198832
25	15	Ġthings	12.240961
25	16	Ġbetter	9.028823
25	17	.	1.940004
25	18	Ġhe	2.171635
25	19	Ġrecalled	14.058978
25	20	Ġevening	16.591502
25	21	Ġlaw	12.441997
25	22	Ġschool	0.766623
25	23	Ġwhen	6.714023
25	24	Ġhe	0.979750
25	25	Ġprogram	19.786022
25	26	Ġdirector	4.867149
25	27	Ġpulled	10.313855
25	28	Ġall	9.379696
25	29	Ġn	12.607839
25	30	ighter	6.030209
25	31	.	3.341929
25	32	Ġthey	6.854032
25	33	Ġfinally	9.774464
25	34	Ġfinished	7.891998
25	35	Ġdrafting	11.637206
25	36	Ġpetition	14.331539
25	37	Ġseveral	13.734109
25	38	Ġev	16.829933
25	39	icted	3.773869
25	40	Ġfamilies	6.899617
25	41	Ġsunrise	25.804921
25	42	.	3.009648
26	1	<|endoftext|>	0.000000
26	2	Ġpast	18.609541
